no;lm_indo;cek;cek2;lm_eng;negative;positive;uncertainty;litigious;strong_modal;weak_modal;constraining;complexity;anger;anticipation;disgust;fear;joy;negative_alt;positive_alt;sadness;surprise;trust
3495;mencegah;;;prevent;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3496;mencemari;;;contaminate;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3497;mencemoohkan;;;scoff;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
3498;mencerahkan;;;enlighten;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
3499;mencetak kembali;;;reprint;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3500;mencoba-coba;;;dabbling;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
3501;mencolek;;;poke;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
3502;mencolok;;;strikingly;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3503;mencongkel;;;prying;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3504;menculik;;;kidnap;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0
3505;mencurangi;;;cheat;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
3506;mencuri;;;steal;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
3507;mencurigakan;;;suspicious;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
3508;mendadak;;;abrupt;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3509;mendaftar;;;enroll;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3510;mendahului;;;precede;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3511;mendarat;;;landed;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3512;mendasar;;;fundamental;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3513;mendatang;;;impending;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
3514;mendatangkan;;;incur;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3515;mendayung;;;paddle;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
3516;mendebarkan;;;thrilling;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0
3517;mendekati;;;approaching;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3518;mendengus;;;snort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3519;mendera;;;whack;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3520;mendesah;;;moan;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
3521;mendesak;;;urgent;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0
3522;mendeteksi;;;detect;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3523;mendidih;;;simmering;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3524;mendidihkan;;;boil;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3525;mendidik;;;educate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3526;mendirikan;;;establish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3527;mendiskreditkan;;;discredit;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3528;mendominasi;;;dominate;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0
3529;menduga;;;surmise;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3530;mendukung;;;supporting;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3531;menebus;;;atone;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
3532;menegaskan kembali;;;reaffirm;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3533;menegur;;;rebuke;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3534;menelan;;;engulf;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3535;menelantarkan;;;neglect;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3536;meneliti;;;scrutinize;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
3537;menembak;;;shoot;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
3538;menempa;;;forge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3539;menempati;;;occupy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3540;menemukan;;;uncover;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3541;menenggak;;;guzzling;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3542;menenggelamkan;;;drown;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
3543;meneror;;;terrorize;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
3544;mengabadikan;;;perpetuate;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3545;mengaburkan;;;blur;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3546;mengadili;;;adjudicate;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
3547;mengagumi;;;admire;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3548;mengagungkan;;;exalt;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
3549;mengajar;;;teach;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1
3550;mengajukan perkara;;;litigate;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0
3551;mengakhiri;;;terminate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3552;mengaku;;;confide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3553;mengakui;;;confess;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
3554;mengalah;;;succumb;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3555;mengalir;;;flow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3556;mengambil bagian;;;partake;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3557;mengangkat;;;uplift;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
3558;menganiaya;;;persecute;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
3559;menganjurkan;;;advocate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3560;mengantar;;;usher;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3561;menganugerahkan;;;grant;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
3562;mengasah;;;sharpen;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
3563;mengasingkan;;;exile;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
3564;mengatakan;;;allege;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3566;mengautentikasi;;;authenticate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3567;mengecam;;;censure;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3568;mengecilkan hati;;;discourage;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
3569;mengejar;;;chase;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3570;mengejuntukan;;;forbidding;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
3571;mengeksplorasi;;;explore;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3572;mengelak;;;swerve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
3573;mengelilingi;;;surround;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0
3574;mengelola;;;manage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3575;mengeluh;;;complain;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
3576;mengelupas;;;flake;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3577;mengembalikan ke penjara;;;remand;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
3578;mengembalikan lagi;;;reinstate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3579;mengembangkan;;;develop;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
3580;mengemis;;;beg;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
3581;mengenakan;;;don;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3582;mengencangkan;;;tighten;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3583;mengepung;;;environ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3584;mengerang;;;groan;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
3585;mengeras;;;hardened;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
3586;mengernyit;;;flinch;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0
3587;mengerti;;;savvy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3588;mengerutkan kening;;;frowning;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0
3589;mengesahkan;;;ratify;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3590;mengesalkan;;;exacerbate;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3591;menggabungkan;;;merge;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
3592;mengganti rugi;;;indemnify;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3593;menggantikan;;;displace;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3594;menggarisbawahi;;;underline;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3595;menggasak;;;thrash;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
3596;menggelapkan;;;darken;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
3597;menggelegar;;;jarring;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
3598;menggelepar;;;flounder;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
3599;menggeliat;;;squirm;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3600;menggelikan;;;laughable;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3601;menggelisahkan;;;alarming;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0
3602;menggelitik;;;tickle;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
3603;menggemaskan;;;adorable;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
3604;menggempur;;;blitz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3605;menggerenyet;;;wince;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
3606;menggertakkan;;;grit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3607;menggeser;;;unseat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3608;menggigil;;;shiver;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0
3609;menggigit;;;bite;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3610;menggolongkan;;;classify;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3611;menggosok;;;scrub;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3612;menggugurkan;;;abort;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3613;menghadiahkan;;;award;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
3615;menghanguskan;;;sear;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3616;menghantui;;;haunt;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
3617;menghapuskan;;;abolish;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
3618;menghasilkan;;;earn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3619;menghentikan;;;discontinue;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3620;menghujat;;;blasphemous;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
3621;mengigau;;;delirious;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
3622;mengikuti;;;adhering;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3623;mengilhami;;;inspire;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
3624;menginginkan;;;desiring;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3625;menginstruksikan;;;instruct;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3626;mengira;;;suspect;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
3627;mengirik;;;thresh;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
3628;mengirimkan;;;ship;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3629;mengisap;;;suck;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3630;mengisi;;;fill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3631;mengisi kembali;;;replenish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3632;mengkhawatirkan;;;worrying;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0
3633;mengkhianati;;;betray;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0
3634;mengkhususkan;;;specialize;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3635;mengkritik;;;criticize;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
3636;mengolah;;;cultivate;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
3637;mengomel;;;nag;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
3638;mengonfrontasi;;;confront;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3639;mengotori;;;pollute;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3640;mengoyakkan;;;mangle;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
3641;menguasai;;;master;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3642;menguatkan;;;corroborate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3643;mengubur;;;bury;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3644;mengudara;;;airs;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3645;menguduskan;;;sanctify;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1
3646;mengukur;;;gauging;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3647;mengundi;;;raffle;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
3649;mengunjungi;;;visit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3650;mengupas;;;strip;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
3651;menguping;;;eavesdropping;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3652;mengurung;;;coop;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
3653;mengusap;;;swab;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3654;mengutil;;;shoplifting;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
3655;mengutip;;;quote;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0
3656;mengutuk;;;decry;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
3657;menidurkan;;;lull;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3658;Menimbang;;;weigh;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3659;menimbulkan;;;inflict;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
3660;meniru;;;emulate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3661;menirukan;;;impersonate;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3662;menjadi korban;;;victimized;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0
3663;menjaga;;;safeguard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3664;menjanjikan;;;promising;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3665;menjauhkan;;;alienate;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
3666;menjauhkan diri;;;eschew;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
3667;menjemukan;;;drab;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
3668;menjerit;;;shriek;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0
3669;menjijikan;;;nasty;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
3670;menjilat;;;lick;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3671;menodai;;;tarnish;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
3673;menopang;;;prop;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3674;mentabulasi;;;tabulate;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3675;mentah;;;crude;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3676;mentolerir;;;tolerate;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
3677;menuduh;;;accusing;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
3678;menukarkan;;;exchange;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3679;menulari;;;infect;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3680;menumbangkan;;;subvert;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0
3681;menumpas;;;quell;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3682;menunggu;;;await;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3683;menunjukkan;;;show;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3684;menusuk;;;stab;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0
3685;menutup mata;;;blindfold;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
3686;menutup perkara;;;burke;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
3687;menyalahkan;;;blame;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
3688;menyalak;;;yelp;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0
3689;menyalibkan;;;cruciate;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3690;menyambut;;;welcomed;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
3691;menyampaikan;;;communicate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3692;menyangkal;;;denying;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
3693;menyanjung;;;flattering;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
3694;menyantuni;;;sympathize;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3695;menyanyi;;;sing;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1
3696;menyaring;;;refine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3697;menyatakan;;;certify;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3698;menyayangkan;;;deplore;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0
3699;menyebarkan;;;disseminate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3700;menyeberang;;;cross;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
3701;menyederhanakan;;;simplify;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
3702;menyegarkan;;;refreshing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3703;menyelamatkan;;;rescue;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
3704;menyelidiki;;;investigate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3705;menyelundupkan;;;smuggle;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
3706;menyembelih;;;slaughtering;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0
3707;menyengat;;;sting;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
3708;menyepak bola;;;punt;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3709;menyerahkan;;;cede;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3710;menyeringai;;;grin;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
3711;menyesuaikan;;;adapt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3712;menyia nyiakan;;;wasting;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0
3713;menyimpan;;;save;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
3715;menyimpulkan;;;concluding;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3716;menyinkronkan;;;synchronize;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
3717;menyiram;;;flush;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3718;menyisihkan;;;cull;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3719;menyuap;;;bribe;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3720;menyulap;;;conjure;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
3721;menyulitkan;;;complicate;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
3722;menyumbang;;;contribute;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3723;menyumpahi;;;curse;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0
3724;merah tua;;;maroon;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3725;meraih;;;achieve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
3726;merak;;;peacock;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3727;merana;;;languish;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3728;merangkak;;;crawl;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3729;merangkul;;;embrace;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1
3730;merangsang;;;excite;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0
3731;merapikan;;;spruce;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3732;merasa;;;feeling;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
3733;merasa ngeri;;;shudder;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
3734;merasa tidak aman;;;insecure;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
3736;merayakan;;;celebrating;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0
3737;merayap;;;creeping;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3738;mercu suar;;;lighthouse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3739;merekonstruksi;;;reconstruct;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
3740;merekrut;;;recruits;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3741;meremajakan;;;rejuvenate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3742;merembes;;;perk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3743;merenovasi;;;renovate;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
3744;merenungkan;;;meditate;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
3745;merevisi;;;revise;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3746;meriah;;;festive;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
3747;meriam;;;cannon;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
3748;meringankan;;;alleviate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3749;merobek;;;snag;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3750;merogoh;;;grope;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
3751;merombak;;;remodel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3752;merosot;;;degenerate;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3753;merupakan;;;constitute;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3754;merusak bentuk;;;deform;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3755;mesin;;;machine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3756;mesin tenun;;;loom;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
3757;meskipun;;;spite;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
3758;metanol;;;methanol;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3759;metastase;;;metastasis;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3760;metropolitan;;;metropolitan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3761;mewakili;;;representing;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3762;mikroskop;;;microscope;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3763;mikroskopi;;;microscopy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3764;milik;;;possession;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
3765;milisi;;;militia;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
3766;militer;;;military;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3767;mimpi buruk;;;nightmare;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
3768;minat;;;interest;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3769;minimum;;;minimum;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3770;minoritas;;;minority;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3771;minta maaf;;;apologetic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3772;minuman;;;beverage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
3773;minyak bumi;;;petroleum;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0
